,name,album,release_date,track_number,id,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,duration_ms
664,"Cheldorado - From ""The Road To El Dorado"" Soundtrack",The Road To El Dorado (Original Motion Picture Soundtrack),2000-01-01,12,5HxzMJEKrD5ssUTVH9Ov3m,spotify:track:5HxzMJEKrD5ssUTVH9Ov3m,0.795,0.654,0.209,0.54,0.17,-16.145,0.111,124.143,0.307,23,266333
665,"The Brig - From ""The Road To El Dorado"" Soundtrack",The Road To El Dorado (Original Motion Picture Soundtrack),2000-01-01,13,3AET0JWjt40A2uN0eubJyj,spotify:track:3AET0JWjt40A2uN0eubJyj,0.918,0.496,0.172,0.922,0.103,-18.977,0.0392,162.747,0.494,21,178293
666,"Wonders Of The New World - From ""The Road To El Dorado"" Soundtrack",The Road To El Dorado (Original Motion Picture Soundtrack),2000-01-01,14,2n3gnyg5dHNoDINgyHIQJP,spotify:track:2n3gnyg5dHNoDINgyHIQJP,0.2,0.375,0.662,0.242,0.213,-10.043,0.0496,120.07,0.386,24,355840
667,Sixty Years On - Live In Australia 1986,Live In Australia (Remastered 1998),1998-01-01,1,1jzV5NNBFiIry9UcIsnD8R,spotify:track:1jzV5NNBFiIry9UcIsnD8R,0.68,0.346,0.153,0.000587,0.971,-21.234,0.0497,119.29,0.04,27,341133
668,I Need You To Turn To - Live In Australia 1986,Live In Australia (Remastered 1998),1998-01-01,2,1kOcVtAGWjGnpqsjk0Wgs3,spotify:track:1kOcVtAGWjGnpqsjk0Wgs3,0.643,0.499,0.273,0.0,0.929,-20.029,0.0676,117.763,0.323,28,194226
669,The Greatest Discovery - Live In Australia 1986,Live In Australia (Remastered 1998),1998-01-01,3,5fu9YG9jdKY8HdHHTlxAoW,spotify:track:5fu9YG9jdKY8HdHHTlxAoW,0.599,0.316,0.198,3.01e-06,0.154,-18.438,0.0357,138.477,0.151,27,249373
670,Tonight - Live In Australia 1986,Live In Australia (Remastered 1998),1998-01-01,4,1A26Iummydg69kEu0EpEDJ,spotify:track:1A26Iummydg69kEu0EpEDJ,0.657,0.329,0.238,0.00373,0.845,-16.687,0.032,144.815,0.0929,28,464800
671,Sorry Seems To Be The Hardest Word - Live In Australia 1986,Live In Australia (Remastered 1998),1998-01-01,5,1uroY7ZZnEvIyhQggQfROg,spotify:track:1uroY7ZZnEvIyhQggQfROg,0.622,0.301,0.32,0.0,0.21,-16.355,0.0402,134.241,0.18,32,238560
672,The King Must Die - Live In Australia 1986,Live In Australia (Remastered 1998),1998-01-01,6,2qdp1eLW6ZEoueqzt5tm3p,spotify:track:2qdp1eLW6ZEoueqzt5tm3p,0.221,0.439,0.379,1.27e-05,0.768,-14.076,0.0449,139.317,0.281,25,321706
673,Take Me To The Pilot - Live In Australia 1986,Live In Australia (Remastered 1998),1998-01-01,7,7LMbz0FcdcSzN4ri6fVyr8,spotify:track:7LMbz0FcdcSzN4ri6fVyr8,0.239,0.41,0.842,9.81e-05,0.156,-10.899,0.242,174.357,0.571,25,262266
674,Tiny Dancer - Live In Australia 1986,Live In Australia (Remastered 1998),1998-01-01,8,6IjZUR6n3p143NB3b7TLJv,spotify:track:6IjZUR6n3p143NB3b7TLJv,0.209,0.49,0.613,0.0,0.329,-12.667,0.0372,151.539,0.28,29,396733
675,Have Mercy On The Criminal - Live In Australia 1986,Live In Australia (Remastered 1998),1998-01-01,9,3RET0vagHeyUk9ajSGd9Sp,spotify:track:3RET0vagHeyUk9ajSGd9Sp,0.215,0.551,0.528,0.00015,0.782,-10.848,0.0562,126.039,0.505,25,350426
676,Madman Across The Water - Live In Australia 1986,Live In Australia (Remastered 1998),1998-01-01,10,2ucwoWDKGFEvMimXjfSs86,spotify:track:2ucwoWDKGFEvMimXjfSs86,0.254,0.438,0.493,0.00067,0.941,-12.859,0.0627,133.243,0.298,24,398440
677,Candle In The Wind - Live In Australia 1986,Live In Australia (Remastered 1998),1998-01-01,11,40ahXgQniCZNGHLlZZDFw2,spotify:track:40ahXgQniCZNGHLlZZDFw2,0.665,0.456,0.343,0.0,0.934,-18.3,0.0463,135.26,0.372,35,250293
678,Burn Down The Mission - Live In Australia 1986,Live In Australia (Remastered 1998),1998-01-01,12,4ylt6aA9Hwep7QX70fhCjP,spotify:track:4ylt6aA9Hwep7QX70fhCjP,0.241,0.437,0.619,0.000221,0.885,-12.564,0.0494,133.84,0.48,24,349906
679,Your Song - Live In Australia 1986,Live In Australia (Remastered 1998),1998-01-01,13,6Tfw0QTw4K24OTlvyx2fbi,spotify:track:6Tfw0QTw4K24OTlvyx2fbi,0.4,0.481,0.363,1.45e-06,0.748,-16.623,0.045,133.795,0.118,31,244933
680,Don't Let The Sun Go Down On Me - Live In Australia 1986,Live In Australia (Remastered 1998),1998-01-01,14,2tljmu9Ie1f0d4exAfS2nv,spotify:track:2tljmu9Ie1f0d4exAfS2nv,0.381,0.464,0.443,0.0,0.87,-13.014,0.0422,141.129,0.265,28,363426
681,Long Way From Happiness,The Big Picture,1997-09-22,1,1RrUfClcLFugXnTUrw8erj,spotify:track:1RrUfClcLFugXnTUrw8erj,0.384,0.464,0.443,0.022,0.381,-14.619,0.0285,169.992,0.11,22,286000
682,Live Like Horses,The Big Picture,1997-09-22,2,2KLJQEXMyfxMHmdkXIA0aq,spotify:track:2KLJQEXMyfxMHmdkXIA0aq,0.291,0.457,0.364,0.0,0.237,-11.043,0.0308,130.064,0.119,32,302173
683,The End Will Come,The Big Picture,1997-09-22,3,2xRCTZzmuPFnXwzGfFkvwL,spotify:track:2xRCTZzmuPFnXwzGfFkvwL,0.19,0.596,0.587,8.57e-05,0.127,-8.099,0.0274,132.04,0.258,20,292866
684,If The River Can Bend,The Big Picture,1997-09-22,4,1ZjjErIZeYuwsy6GzdVttX,spotify:track:1ZjjErIZeYuwsy6GzdVttX,0.126,0.55,0.844,0.00141,0.223,-8.86,0.0359,82.956,0.679,21,321866
685,Love's Got A Lot To Answer For,The Big Picture,1997-09-22,5,57LGc6kMOrfEDM8EiZxQln,spotify:track:57LGc6kMOrfEDM8EiZxQln,0.613,0.497,0.361,2.37e-06,0.106,-11.836,0.0291,133.952,0.142,19,300306
686,Something About The Way You Look Tonight,The Big Picture,1997-09-22,6,4l4mSq8IKgCMz0q9KFZ7tK,spotify:track:4l4mSq8IKgCMz0q9KFZ7tK,0.208,0.48,0.52,0.000374,0.0788,-10.393,0.0268,143.503,0.511,54,308840
687,The Big Picture,The Big Picture,1997-09-22,7,0OURN33X5feSViWhu73SSZ,spotify:track:0OURN33X5feSViWhu73SSZ,0.23,0.516,0.492,1.03e-06,0.143,-9.682,0.0272,140.016,0.245,21,225026
688,Recover Your Soul,The Big Picture,1997-09-22,8,6FGfXPvZ8sMpq1xd75FHXp,spotify:track:6FGfXPvZ8sMpq1xd75FHXp,0.134,0.725,0.653,0.00675,0.272,-9.365,0.0238,103.003,0.582,32,318040
689,January,The Big Picture,1997-09-22,9,3iiDK7xLc1gHFYb2GeiSHl,spotify:track:3iiDK7xLc1gHFYb2GeiSHl,0.107,0.693,0.651,0.000547,0.118,-7.89,0.0259,116.057,0.489,17,239973
690,I Can't Steer My Heart Clear Of You,The Big Picture,1997-09-22,10,6m82xAYcFLVjQ4kSpcZI2K,spotify:track:6m82xAYcFLVjQ4kSpcZI2K,0.26,0.553,0.526,2.1e-05,0.12,-8.799,0.0295,120.003,0.148,17,247560
691,Wicked Dreams,The Big Picture,1997-09-22,11,65njIUOttrk8Q6XRlLP4Mw,spotify:track:65njIUOttrk8Q6XRlLP4Mw,0.00399,0.592,0.916,0.153,0.282,-7.728,0.0486,123.031,0.855,19,279626
692,Believe,Made In England,1995-03-17,1,0mh3kdiViRyeH8JzVL61Hw,spotify:track:0mh3kdiViRyeH8JzVL61Hw,0.191,0.497,0.523,0.000102,0.141,-9.306,0.0307,138.061,0.194,46,295493
693,Made In England,Made In England,1995-03-17,2,6VmxhbNRCURgu8d5pEPRb8,spotify:track:6VmxhbNRCURgu8d5pEPRb8,0.0356,0.611,0.888,0.00542,0.409,-8.463,0.0421,138.999,0.672,46,308106
694,House,Made In England,1995-03-17,3,18TTjRnZaLPB7h5qzp8GKu,spotify:track:18TTjRnZaLPB7h5qzp8GKu,0.0472,0.545,0.332,3.14e-06,0.222,-11.767,0.0292,124.004,0.189,30,267226
695,Cold,Made In England,1995-03-17,4,7rJ6F4JGL9tixHzu0Y8fiP,spotify:track:7rJ6F4JGL9tixHzu0Y8fiP,0.0648,0.52,0.555,6.38e-05,0.138,-9.838,0.0262,140.016,0.206,33,337666
696,Pain,Made In England,1995-03-17,5,2n3k300vERaQqhZfeX4SFn,spotify:track:2n3k300vERaQqhZfeX4SFn,0.00535,0.604,0.904,0.00638,0.119,-7.231,0.0287,130.313,0.769,22,229333
697,Belfast,Made In England,1995-03-17,6,7tiHWkAxAOeqEkFxQ31MhA,spotify:track:7tiHWkAxAOeqEkFxQ31MhA,0.67,0.185,0.234,0.000271,0.16,-15.397,0.0358,172.154,0.153,23,390506
698,Latitude,Made In England,1995-03-17,7,0A61XPHSbMtlNn7A6ejWcu,spotify:track:0A61XPHSbMtlNn7A6ejWcu,0.213,0.522,0.476,0.0,0.311,-11.297,0.0265,142.94,0.581,22,214666
699,Please,Made In England,1995-03-17,8,0XliZLlXoSSv2f6A3Xz1e3,spotify:track:0XliZLlXoSSv2f6A3Xz1e3,0.0454,0.642,0.82,0.000148,0.377,-8.513,0.0278,120.031,0.789,33,232826
700,Man,Made In England,1995-03-17,9,52ozps7IMG9Xf38mRNBOEu,spotify:track:52ozps7IMG9Xf38mRNBOEu,0.0844,0.55,0.447,3.74e-06,0.361,-9.753,0.0309,129.952,0.186,21,315666
701,Lies,Made In England,1995-03-17,10,2lIkaxlhbqzNwQCE8PHKYp,spotify:track:2lIkaxlhbqzNwQCE8PHKYp,0.108,0.696,0.742,0.00171,0.173,-7.641,0.0294,125.991,0.837,21,266000
702,Blessed,Made In England,1995-03-17,11,4rKsQBxDysJWqXpY5TAekd,spotify:track:4rKsQBxDysJWqXpY5TAekd,0.131,0.764,0.407,0.00534,0.297,-11.999,0.0307,101.988,0.458,49,302333
703,Believe,Made In England,1995-03-17,1,0hACDgEDhKuQlv2ZhVbAIt,spotify:track:0hACDgEDhKuQlv2ZhVbAIt,0.184,0.5,0.544,8.45e-05,0.144,-9.251,0.0278,138.065,0.204,27,294800
704,Made In England,Made In England,1995-03-17,2,5mZHT7OH6mz0vpqDQeHBbd,spotify:track:5mZHT7OH6mz0vpqDQeHBbd,0.0386,0.615,0.88,0.00371,0.364,-8.499,0.0411,139.001,0.707,22,308106
705,House,Made In England,1995-03-17,3,5ROUnQlX9uZza2xLZNdwgg,spotify:track:5ROUnQlX9uZza2xLZNdwgg,0.0429,0.544,0.322,5.14e-06,0.239,-11.85,0.0295,123.976,0.194,11,267266
706,Cold,Made In England,1995-03-17,4,1qaQabLnll3oBoSRw8PBAB,spotify:track:1qaQabLnll3oBoSRw8PBAB,0.0588,0.517,0.556,6.6e-05,0.136,-9.785,0.0265,140.003,0.194,10,337426
707,Pain,Made In England,1995-03-17,5,7f3czKK2kiYEA0SE5d6upt,spotify:track:7f3czKK2kiYEA0SE5d6upt,0.00519,0.598,0.907,0.00969,0.124,-7.205,0.0283,130.318,0.79,10,231040
708,Belfast,Made In England,1995-03-17,6,6hcZzb25xIZdDt3aCT4ESk,spotify:track:6hcZzb25xIZdDt3aCT4ESk,0.67,0.181,0.226,0.000131,0.167,-15.432,0.0333,77.341,0.142,9,390600
709,Latitude,Made In England,1995-03-17,7,4ikaxB18GalLyHgMVKZD5J,spotify:track:4ikaxB18GalLyHgMVKZD5J,0.196,0.522,0.469,0.0,0.148,-11.24,0.0261,142.912,0.532,10,215533
710,Please,Made In England,1995-03-17,8,476G2HAeilaSGdY2v0PEBj,spotify:track:476G2HAeilaSGdY2v0PEBj,0.0421,0.645,0.827,6.46e-05,0.331,-8.4,0.0282,120.011,0.786,10,232666
711,Man,Made In England,1995-03-17,9,4LYm3AkIUM2jyaMMRYop1B,spotify:track:4LYm3AkIUM2jyaMMRYop1B,0.0982,0.544,0.457,6.54e-06,0.374,-9.628,0.0329,130.021,0.15,8,315866
712,Lies,Made In England,1995-03-17,10,46A5zdLxCjtpQmXU0JY1fD,spotify:track:46A5zdLxCjtpQmXU0JY1fD,0.128,0.694,0.743,0.0014,0.239,-7.578,0.0299,125.995,0.81,9,268293
713,Blessed,Made In England,1995-03-17,11,7cBikvmY2ZYM0eQlQGOwQu,spotify:track:7cBikvmY2ZYM0eQlQGOwQu,0.147,0.601,0.412,0.00585,0.263,-11.963,0.0361,204.064,0.464,32,300733
714,Teardrops,Duets,1993-11-22,1,4ajRAtHjwj5tNgQpt3Fw5z,spotify:track:4ajRAtHjwj5tNgQpt3Fw5z,0.0404,0.776,0.877,1.37e-06,0.26,-7.519,0.046,138.289,0.963,32,292906
715,When I Think About Love (I Think About You),Duets,1993-11-22,2,66JF2BxJrg9hPYJwVyTIhd,spotify:track:66JF2BxJrg9hPYJwVyTIhd,0.332,0.655,0.437,3.13e-06,0.159,-11.83,0.0282,132.254,0.226,24,274466
716,The Power,Duets,1993-11-22,3,4Rwhsr1QuY8gKgNF1Z9x6T,spotify:track:4Rwhsr1QuY8gKgNF1Z9x6T,0.0166,0.661,0.739,2.66e-05,0.0565,-8.369,0.0274,94.2,0.887,27,384933
717,Shakey Ground,Duets,1993-11-22,4,2KCrp7O8yf3Aa2yJGioxYU,spotify:track:2KCrp7O8yf3Aa2yJGioxYU,0.0617,0.747,0.666,0.000976,0.2,-7.356,0.0282,92.99,0.93,27,230666
718,True Love,Duets,1993-11-22,5,01qYEGYCRYzMSNOj8idCmk,spotify:track:01qYEGYCRYzMSNOj8idCmk,0.324,0.589,0.421,1.6e-06,0.162,-10.209,0.0257,105.234,0.214,43,213066
719,If You Were Me,Duets,1993-11-22,6,3eyNuN5x2oYRVUB6xgapWb,spotify:track:3eyNuN5x2oYRVUB6xgapWb,0.182,0.713,0.594,0.0016,0.187,-11.263,0.0251,95.613,0.412,40,264240
720,A Woman's Needs,Duets,1993-11-22,7,3qqx8ZzV345NQwkMGIozFg,spotify:track:3qqx8ZzV345NQwkMGIozFg,0.726,0.556,0.306,2.73e-06,0.121,-10.361,0.0293,126.701,0.24,36,317040
721,Old Friend,Duets,1993-11-22,8,3L7LGM8ZL8Kz961q8bZE6i,spotify:track:3L7LGM8ZL8Kz961q8bZE6i,0.0955,0.513,0.818,1.71e-06,0.122,-9.254,0.0448,95.196,0.423,23,255640
722,Go On And On,Duets,1993-11-22,9,6HWQqdtoWpxgdGyWiuMfIa,spotify:track:6HWQqdtoWpxgdGyWiuMfIa,0.0535,0.786,0.716,0.0,0.0555,-9.732,0.0488,135.843,0.82,18,350040
723,Don't Go Breaking My Heart,Duets,1993-11-22,10,5knatk8Xid2nNvr4D6Tdjg,spotify:track:5knatk8Xid2nNvr4D6Tdjg,0.0783,0.659,0.979,0.00106,0.125,-10.155,0.0433,134.013,0.787,48,299600
724,Ain't Nothing Like The Real Thing,Duets,1993-11-22,11,5LsnCoHtEPP0wDucvSBETU,spotify:track:5LsnCoHtEPP0wDucvSBETU,0.0638,0.66,0.704,0.00213,0.049,-9.108,0.0326,93.165,0.857,0,214133
725,I'm Your Puppet,Duets,1993-11-22,12,768RawbMvID5MrxZEjznHx,spotify:track:768RawbMvID5MrxZEjznHx,0.205,0.795,0.568,1.62e-05,0.202,-8.379,0.0296,95.573,0.844,41,215533
726,Love Letters,Duets,1993-11-22,13,6pqNafE84udPaoFLGffd7E,spotify:track:6pqNafE84udPaoFLGffd7E,0.328,0.496,0.46,0.0146,0.123,-10.004,0.0287,120.206,0.228,32,240666
727,Born To Lose,Duets,1993-11-22,14,3ezXUoRmedc7AP3t8VrE3s,spotify:track:3ezXUoRmedc7AP3t8VrE3s,0.646,0.452,0.177,0.0449,0.0929,-14.816,0.0294,70.53,0.202,27,272160
728,Don't Let The Sun Go Down On Me - Live At Wembley Arena / 1991,Duets,1993-11-22,15,2KZJJ1rhRVmXM4lwW4OLo9,spotify:track:2KZJJ1rhRVmXM4lwW4OLo9,0.385,0.441,0.562,3.61e-05,0.793,-9.053,0.0323,137.163,0.259,0,347466
729,Duet For One,Duets,1993-11-22,16,7pYUEPmQofVKAJhgXTf9GA,spotify:track:7pYUEPmQofVKAJhgXTf9GA,0.0449,0.568,0.756,0.000316,0.143,-7.568,0.0478,187.604,0.693,27,292306
730,I've Been Loving You,Rare Masters,1992-10-20,1,7pXAV1MkJRTpYlNtBh8SDe,spotify:track:7pXAV1MkJRTpYlNtBh8SDe,0.642,0.433,0.529,0.000599,0.121,-11.415,0.0254,96.67,0.57,18,197440
731,Here's To The Next Time,Rare Masters,1992-10-20,2,3xoL8qk2B7m1IB3j1Z4rRr,spotify:track:3xoL8qk2B7m1IB3j1Z4rRr,0.461,0.499,0.455,0.0261,0.154,-11.642,0.0263,137.562,0.44,13,188933
732,Lady Samantha,Rare Masters,1992-10-20,3,38LhalxZYB7QiW6o5IPpsL,spotify:track:38LhalxZYB7QiW6o5IPpsL,0.707,0.302,0.561,0.0,0.108,-8.114,0.0341,154.72,0.673,11,182733
733,All Across The Havens,Rare Masters,1992-10-20,4,4sR3c38X0tHPNeKCDzgtkE,spotify:track:4sR3c38X0tHPNeKCDzgtkE,0.684,0.534,0.465,7.24e-06,0.261,-11.281,0.0284,130.16,0.663,10,171400
734,It's Me That You Need,Rare Masters,1992-10-20,5,3mXx587Z6TqHLXbOGlh65m,spotify:track:3mXx587Z6TqHLXbOGlh65m,0.599,0.339,0.348,0.0029,0.165,-13.28,0.0352,146.337,0.353,11,241666
735,Just Like Strange Rain,Rare Masters,1992-10-20,6,6z5F5PQMMxXYOTryhxRk1X,spotify:track:6z5F5PQMMxXYOTryhxRk1X,0.638,0.446,0.581,0.00043,0.214,-12.25,0.0347,83.468,0.776,10,224000
736,Bad Side Of The Moon,Rare Masters,1992-10-20,7,6YvYasX0TgF4bi9ZZPVb9T,spotify:track:6YvYasX0TgF4bi9ZZPVb9T,0.119,0.559,0.493,0.0,0.362,-14.195,0.0462,82.458,0.761,11,192106
737,Rock And Roll Madonna,Rare Masters,1992-10-20,8,3R5S1nrSaPxRcXOmd6ISku,spotify:track:3R5S1nrSaPxRcXOmd6ISku,0.0155,0.521,0.597,0.00022,0.92,-15.39,0.0304,141.646,0.735,11,256573
738,Grey Seal,Rare Masters,1992-10-20,9,0zxF4tR2UGq3KV2R7RK0hR,spotify:track:0zxF4tR2UGq3KV2R7RK0hR,0.527,0.478,0.401,6.79e-06,0.0996,-15.495,0.0469,129.688,0.475,11,214493
739,Friends - From “Friends” Soundtrack,Rare Masters,1992-10-20,10,2Lp8OBz55UR4zF92AT7Qsi,spotify:track:2Lp8OBz55UR4zF92AT7Qsi,0.297,0.335,0.409,0.0,0.166,-14.546,0.0523,148.676,0.411,31,143760
740,Michelle's Song - From “Friends” Soundtrack,Rare Masters,1992-10-20,11,2e2tuKera7JpdOArm6sDcl,spotify:track:2e2tuKera7JpdOArm6sDcl,0.803,0.444,0.368,5.1e-05,0.137,-15.553,0.0318,137.452,0.371,23,260266
741,Seasons - From “Friends” Soundtrack,Rare Masters,1992-10-20,12,3YOkHFf9pxsvd649JYKNqh,spotify:track:3YOkHFf9pxsvd649JYKNqh,0.919,0.194,0.0338,0.0616,0.0976,-24.457,0.0442,124.321,0.053,19,236133
742,Variation On Michelle's Song (A Day In The Country) - From “Friends” Soundtrack,Rare Masters,1992-10-20,13,42n1Nj4UAT4dOyJjER6qyi,spotify:track:42n1Nj4UAT4dOyJjER6qyi,0.891,0.238,0.0361,0.848,0.103,-26.712,0.0398,74.133,0.196,12,167133
743,Can I Put You On,Rare Masters,1992-10-20,14,5xex2rbXQuutvv5Vdsj5b7,spotify:track:5xex2rbXQuutvv5Vdsj5b7,0.0272,0.394,0.618,0.00161,0.0906,-14.356,0.0343,149.462,0.789,15,357600
744,Honey Roll - From “Friends” Soundtrack,Rare Masters,1992-10-20,15,3gAZbNS5QMbRvYRFEqyLQE,spotify:track:3gAZbNS5QMbRvYRFEqyLQE,0.0728,0.549,0.497,0.000118,0.119,-17.216,0.0376,78.537,0.926,16,187106
745,Variation On Friends - From “Friends” Soundtrack,Rare Masters,1992-10-20,16,7anBBLCJRptoZEQMzM4EXc,spotify:track:7anBBLCJRptoZEQMzM4EXc,0.975,0.214,0.0574,0.884,0.108,-25.655,0.0374,76.557,0.149,14,102773
746,I Meant To Do My Work Today (A Day In The Country) - From “Friends” Soundtrack,Rare Masters,1992-10-20,17,4ZjhN087uZotBPLepaJpFI,spotify:track:4ZjhN087uZotBPLepaJpFI,0.897,0.43,0.101,0.000953,0.0814,-21.927,0.0349,83.763,0.278,11,96533
747,Four Moods - From “Friends” Soundtrack,Rare Masters,1992-10-20,18,4LmhWonD3ndS1U3vprtW4f,spotify:track:4LmhWonD3ndS1U3vprtW4f,0.935,0.176,0.0393,0.905,0.381,-25.502,0.0418,54.313,0.0387,12,661426
748,Seasons - Reprise / From “Friends” Soundtrack,Rare Masters,1992-10-20,19,0A2ZuNmsMiXKEyLFTvCOHI,spotify:track:0A2ZuNmsMiXKEyLFTvCOHI,0.927,0.336,0.091,0.0,0.093,-20.877,0.0381,55.225,0.205,16,99306
749,Madman Across The Water,Rare Masters,1992-10-20,1,6cg3OeYB6V7yxofZzUMf5r,spotify:track:6cg3OeYB6V7yxofZzUMf5r,0.0699,0.402,0.526,0.0864,0.113,-13.675,0.0607,135.101,0.315,11,530573
750,Into The Old Man's Shoes,Rare Masters,1992-10-20,2,3Di3eCVLihFvDuVzuwrzL9,spotify:track:3Di3eCVLihFvDuVzuwrzL9,0.741,0.62,0.371,0.000209,0.0892,-14.845,0.0323,130.468,0.444,8,241400
751,Rock Me When He's Gone,Rare Masters,1992-10-20,3,5THQ8j1P1XZ2TMQLTkha6n,spotify:track:5THQ8j1P1XZ2TMQLTkha6n,0.539,0.565,0.685,1.93e-06,0.173,-14.596,0.0369,82.973,0.679,15,300666
752,"Slave - Alternate ""Fast"" Version",Rare Masters,1992-10-20,4,17Vm20HNwS963jdFeuaHSH,spotify:track:17Vm20HNwS963jdFeuaHSH,0.00709,0.381,0.811,0.0,0.155,-12.544,0.0651,185.079,0.792,7,168226
753,Skyline Pigeon - Piano Version,Rare Masters,1992-10-20,5,65UkBdl14ONmvs5B3j2O6V,spotify:track:65UkBdl14ONmvs5B3j2O6V,0.614,0.573,0.34,0.0,0.148,-14.522,0.0318,131.642,0.457,25,231040
754,Jack Rabbit,Rare Masters,1992-10-20,6,3oGopOU65UjSSp5n8DAOWV,spotify:track:3oGopOU65UjSSp5n8DAOWV,0.0955,0.747,0.641,0.00114,0.0755,-14.295,0.0303,108.021,0.964,8,111066
755,Whenever You're Ready (We'll Go Steady Again),Rare Masters,1992-10-20,7,7zCFxiDMTjcol3dlaVvCvp,spotify:track:7zCFxiDMTjcol3dlaVvCvp,0.139,0.455,0.785,4.45e-05,0.101,-12.04,0.0485,150.705,0.85,8,171000
756,Let Me Be Your Car - Demo Version,Rare Masters,1992-10-20,8,4b42ma5Jcetn44MdgDVH5O,spotify:track:4b42ma5Jcetn44MdgDVH5O,0.83,0.471,0.517,0.279,0.108,-13.261,0.0314,156.652,0.818,9,291826
757,Screw You (Young Man's Blues),Rare Masters,1992-10-20,9,5JRxcN6bBIwqLhYIKFHlkY,spotify:track:5JRxcN6bBIwqLhYIKFHlkY,0.0681,0.442,0.487,0.0,0.0635,-14.326,0.0434,135.864,0.818,8,281666
758,Step Into Christmas,Rare Masters,1992-10-20,10,3z1Z6MPU4w1rNMOCbgDx6H,spotify:track:3z1Z6MPU4w1rNMOCbgDx6H,0.091,0.548,0.81,1.56e-05,0.112,-11.358,0.0318,140.493,0.869,12,269840
759,Ho! Ho! Ho! (Who'd Be A Turkey At Christmas),Rare Masters,1992-10-20,11,7rs6BMGuc9eBGKMOPfuSn3,spotify:track:7rs6BMGuc9eBGKMOPfuSn3,0.48,0.686,0.519,0.0,0.937,-14.15,0.0915,144.211,0.937,8,243733
760,Sick City,Rare Masters,1992-10-20,12,5Ed43j7Xl53vYnTyjk6qn0,spotify:track:5Ed43j7Xl53vYnTyjk6qn0,0.24,0.659,0.595,0.00171,0.0695,-12.211,0.0241,96.976,0.843,8,323240
761,Cold Highway,Rare Masters,1992-10-20,13,50YxEVWQVlsB6GoSVPJtmQ,spotify:track:50YxEVWQVlsB6GoSVPJtmQ,0.346,0.469,0.406,0.000589,0.157,-16.32,0.0481,161.015,0.809,8,205866
762,One Day At A Time,Rare Masters,1992-10-20,14,0nHp3az4sVW0gKkrWHZHtU,spotify:track:0nHp3az4sVW0gKkrWHZHtU,0.682,0.477,0.273,0.00049,0.0809,-13.493,0.0326,97.208,0.321,9,227066
763,"I Saw Her Standing There - Live From Madison Square Garden, USA/1974",Rare Masters,1992-10-20,15,6ZX5fQdVeHYhA0wXiWCoM5,spotify:track:6ZX5fQdVeHYhA0wXiWCoM5,0.00148,0.321,0.535,1.49e-05,0.966,-15.937,0.0509,164.182,0.708,20,230866
764,House Of Cards,Rare Masters,1992-10-20,16,1t8x9dVS6FDdgj7UES0PHF,spotify:track:1t8x9dVS6FDdgj7UES0PHF,0.151,0.688,0.496,0.000973,0.133,-13.811,0.0347,87.335,0.837,9,189266
765,Planes,Rare Masters,1992-10-20,17,3W6PJ1BNaJfEL18sFbj2Rt,spotify:track:3W6PJ1BNaJfEL18sFbj2Rt,0.611,0.643,0.301,2.6e-06,0.12,-15.688,0.0405,146.279,0.593,9,254666
766,Sugar On The Floor,Rare Masters,1992-10-20,18,1oMzKOEx2bLQJ0QesuDtJK,spotify:track:1oMzKOEx2bLQJ0QesuDtJK,0.933,0.532,0.144,8.99e-06,0.0859,-16.27,0.0344,123.177,0.219,12,273733
767,Simple Life,The One,1992-06-22,1,1KkPY76tgPzEnL8hdqTiIu,spotify:track:1KkPY76tgPzEnL8hdqTiIu,0.00838,0.663,0.788,0.143,0.19,-7.484,0.0314,101.779,0.476,31,386000
768,The One,The One,1992-06-22,2,2stzPKoUdtHcA4LlEu2ayw,spotify:track:2stzPKoUdtHcA4LlEu2ayw,0.0163,0.426,0.647,0.00118,0.106,-8.228,0.0279,75.944,0.311,56,353160
769,Sweat It Out,The One,1992-06-22,3,7tuP0f0jiZT7fHg3VyDDrJ,spotify:track:7tuP0f0jiZT7fHg3VyDDrJ,0.00274,0.581,0.85,0.375,0.322,-8.396,0.0325,100.793,0.495,23,398593
770,Runaway Train,The One,1992-06-22,4,1relIAfP5Dn2cihAHv1efL,spotify:track:1relIAfP5Dn2cihAHv1efL,0.0221,0.546,0.88,0.0497,0.049,-7.645,0.0437,109.08,0.716,35,322960
771,Whitewash Country,The One,1992-06-22,5,6Ind1AWnuYb1pSKwnJgRWh,spotify:track:6Ind1AWnuYb1pSKwnJgRWh,0.00997,0.541,0.913,0.117,0.296,-6.449,0.0298,134.378,0.962,21,330240
772,The North,The One,1992-06-22,6,4l1wkdNUNjEzUerp34s51F,spotify:track:4l1wkdNUNjEzUerp34s51F,0.0431,0.522,0.467,0.00596,0.125,-11.607,0.0263,73.59,0.285,24,315293
773,When A Woman Doesn't Want You,The One,1992-06-22,7,2hfWkzKibVUGoaM24mit5J,spotify:track:2hfWkzKibVUGoaM24mit5J,0.0634,0.535,0.454,1.43e-05,0.24,-10.255,0.0258,133.08,0.325,22,295682
774,Emily,The One,1992-06-22,8,2eIfNoVHmo3LGI5IZB5Nv2,spotify:track:2eIfNoVHmo3LGI5IZB5Nv2,0.00101,0.582,0.664,0.000971,0.0517,-8.897,0.025,98.875,0.364,23,298360
