,name,album,release_date,track_number,id,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,duration_ms
247,クリーピング・デス (Live at リユニオン・アリーナ、ダラス、1989) [Remastered],ライヴ・イン・テキサス1989 (Live at リユニオン・アリーナ、ダラス、1989),2017-04-06,14,3afJ7scdDZMJiRn92y5BHm,spotify:track:3afJ7scdDZMJiRn92y5BHm,0.000125,0.337,0.97,0.0588,0.389,-7.692,0.15,120.472,0.26,1,495613
248,フェイド・トゥ・ブラック (Live at リユニオン・アリーナ、ダラス、1989) [Remastered],ライヴ・イン・テキサス1989 (Live at リユニオン・アリーナ、ダラス、1989),2017-04-06,15,7c3fuBWzkDcsF3j5SsqAdE,spotify:track:7c3fuBWzkDcsF3j5SsqAdE,0.00375,0.261,0.934,0.0889,0.169,-6.912,0.0971,170.121,0.278,1,390893
249,ギター・ソロ (Live at リユニオン・アリーナ、ダラス、1989) [Remastered],ライヴ・イン・テキサス1989 (Live at リユニオン・アリーナ、ダラス、1989),2017-04-06,16,0JcBJCOrhVHJSSUtfFvX0k,spotify:track:0JcBJCOrhVHJSSUtfFvX0k,0.139,0.24,0.899,0.829,0.453,-9.218,0.247,136.315,0.246,0,388960
250,バッテリー (Live at リユニオン・アリーナ、ダラス、1989) [Remastered],ライヴ・イン・テキサス1989 (Live at リユニオン・アリーナ、ダラス、1989),2017-04-06,17,4qY3DXre1GcyR7jEbZXlen,spotify:track:4qY3DXre1GcyR7jEbZXlen,3.27e-05,0.353,0.99,0.496,0.0975,-7.889,0.0772,108.011,0.13,2,278280
251,ラスト・ケアレス (Live at リユニオン・アリーナ、ダラス、1989) [Remastered],ライヴ・イン・テキサス1989 (Live at リユニオン・アリーナ、ダラス、1989),2017-04-06,18,2uuiqf0Xyed7TsqTCv3uzs,spotify:track:2uuiqf0Xyed7TsqTCv3uzs,0.0072,0.398,0.903,0.000214,0.595,-7.202,0.0555,109.321,0.761,0,81786
252,アム・アイ・イーブル (Live at リユニオン・アリーナ、ダラス、1989) [Remastered],ライヴ・イン・テキサス1989 (Live at リユニオン・アリーナ、ダラス、1989),2017-04-06,19,0CTjqEyeGM1CZU0L1hf6AQ,spotify:track:0CTjqEyeGM1CZU0L1hf6AQ,0.00173,0.364,0.956,0.297,0.468,-7.804,0.108,92.905,0.301,0,219333
253,Hardwired,Hardwired…To Self-Destruct (Deluxe),2016-11-18,1,0QV3swr7L8MZr72lL2izV1,spotify:track:0QV3swr7L8MZr72lL2izV1,1.11e-05,0.128,0.991,0.00362,0.219,-3.289,0.0582,186.124,0.53,63,189347
254,"Atlas, Rise!",Hardwired…To Self-Destruct (Deluxe),2016-11-18,2,31AstxMAthaDAbOuYC5gTn,spotify:track:31AstxMAthaDAbOuYC5gTn,2.93e-05,0.416,0.994,0.0299,0.0704,-3.354,0.0609,95.205,0.434,47,388624
255,Now That We’re Dead,Hardwired…To Self-Destruct (Deluxe),2016-11-18,3,7jsz8rEceVcQmv7v49ETAG,spotify:track:7jsz8rEceVcQmv7v49ETAG,9.24e-05,0.565,0.949,0.099,0.254,-3.828,0.0464,128.303,0.331,46,419074
256,Moth Into Flame,Hardwired…To Self-Destruct (Deluxe),2016-11-18,4,6F5RvdxWcLOJW7LAGuc24r,spotify:track:6F5RvdxWcLOJW7LAGuc24r,3.64e-05,0.163,0.977,0.0052,0.0555,-3.585,0.0591,178.44,0.369,53,350644
257,Dream No More,Hardwired…To Self-Destruct (Deluxe),2016-11-18,5,2COf35miqW9pzhojhEPnxK,spotify:track:2COf35miqW9pzhojhEPnxK,6.26e-05,0.509,0.944,0.00404,0.0629,-3.698,0.0577,97.505,0.299,41,389597
258,Halo On Fire,Hardwired…To Self-Destruct (Deluxe),2016-11-18,6,3HZP4wlFGbxHtErgM0IGCZ,spotify:track:3HZP4wlFGbxHtErgM0IGCZ,1.43e-05,0.323,0.936,0.00437,0.0983,-3.514,0.0504,126.367,0.21,43,495016
259,Confusion,Hardwired…To Self-Destruct (Deluxe),2016-11-18,1,5ZsRTVdS4dboapRDourqR3,spotify:track:5ZsRTVdS4dboapRDourqR3,2.94e-05,0.447,0.99,0.0344,0.125,-3.752,0.0639,122.288,0.35,39,401226
260,ManUNkind,Hardwired…To Self-Destruct (Deluxe),2016-11-18,2,3oraMeC7Iq2zSilhbl9bLG,spotify:track:3oraMeC7Iq2zSilhbl9bLG,2.25e-05,0.299,0.937,0.0051,0.0977,-4.375,0.0468,136.079,0.353,37,415599
261,Here Comes Revenge,Hardwired…To Self-Destruct (Deluxe),2016-11-18,3,0b2zOvsFwVCsEq2AOc2U91,spotify:track:0b2zOvsFwVCsEq2AOc2U91,6.57e-05,0.496,0.98,0.122,0.118,-4.049,0.0688,131.691,0.305,39,437625
262,Am I Savage?,Hardwired…To Self-Destruct (Deluxe),2016-11-18,4,51Q0yYVCa4VyXmFdBuFKVs,spotify:track:51Q0yYVCa4VyXmFdBuFKVs,2.15e-05,0.327,0.943,0.000882,0.0738,-3.898,0.0485,144.016,0.242,37,389662
263,Murder One,Hardwired…To Self-Destruct (Deluxe),2016-11-18,5,17kFwaEr6dHVGKial4rjRB,spotify:track:17kFwaEr6dHVGKial4rjRB,2.18e-05,0.456,0.948,0.00252,0.106,-3.595,0.0406,107.516,0.34,38,345277
264,Spit Out The Bone,Hardwired…To Self-Destruct (Deluxe),2016-11-18,6,1bYK3KYk7aK3f4IqbRi1yB,spotify:track:1bYK3KYk7aK3f4IqbRi1yB,9.07e-06,0.154,0.987,0.0559,0.153,-3.951,0.0875,168.127,0.454,45,429198
265,Lords Of Summer,Hardwired…To Self-Destruct (Deluxe),2016-11-18,1,3HB6nPKoov65go3fc125yc,spotify:track:3HB6nPKoov65go3fc125yc,1.16e-05,0.209,0.974,0.00364,0.271,-3.892,0.0584,165.236,0.615,40,430000
266,Ronnie Rising Medley (A Light In The Black / Tarot Woman / Stargazer / Kill The King),Hardwired…To Self-Destruct (Deluxe),2016-11-18,2,4pjNGe4zc3okx6XpxQlDUv,spotify:track:4pjNGe4zc3okx6XpxQlDUv,1.14e-05,0.313,0.916,0.000871,0.0768,-5.336,0.0624,130.151,0.453,37,543146
267,When A Blind Man Cries,Hardwired…To Self-Destruct (Deluxe),2016-11-18,3,6MKqed1tCXHRonfqhwPCET,spotify:track:6MKqed1tCXHRonfqhwPCET,0.000368,0.453,0.77,0.0627,0.116,-5.783,0.0392,134.644,0.296,47,275013
268,Remember Tomorrow,Hardwired…To Self-Destruct (Deluxe),2016-11-18,4,0wcD1zVNYKWVwBpoWhCt9A,spotify:track:0wcD1zVNYKWVwBpoWhCt9A,6.83e-05,0.264,0.956,0.261,0.0599,-3.935,0.0454,104.211,0.31,36,350066
269,"Helpless - Live at Rasputin Music, Berkeley, CA - April 16th, 2016",Hardwired…To Self-Destruct (Deluxe),2016-11-18,5,6PhNEXzFuZL0JxYBa6BfjA,spotify:track:6PhNEXzFuZL0JxYBa6BfjA,1.29e-05,0.29,0.988,0.0838,0.843,-3.893,0.133,142.876,0.29,30,188013
270,"Hit The Lights - Live at Rasputin Music, Berkeley, CA - April 16th, 2016",Hardwired…To Self-Destruct (Deluxe),2016-11-18,6,5AE9z8rj4tXnJiTKYQSdoE,spotify:track:5AE9z8rj4tXnJiTKYQSdoE,3.95e-06,0.201,0.983,0.193,0.418,-3.385,0.134,154.797,0.378,30,247000
271,"The Four Horsemen - Live at Rasputin Music, Berkeley, CA - April 16th, 2016",Hardwired…To Self-Destruct (Deluxe),2016-11-18,7,4pYCEWQ03MDD9o2Af4ak4Z,spotify:track:4pYCEWQ03MDD9o2Af4ak4Z,6.33e-06,0.313,0.972,0.000917,0.951,-4.39,0.09,107.236,0.325,32,319240
272,"Ride The Lightning - Live at Rasputin Music, Berkeley, CA - April 16th, 2016",Hardwired…To Self-Destruct (Deluxe),2016-11-18,8,3PsOKzSMblyhXCUPwsnNFZ,spotify:track:3PsOKzSMblyhXCUPwsnNFZ,1.35e-05,0.25,0.986,0.00725,0.975,-4.58,0.112,150.908,0.331,33,416360
273,"Fade To Black - Live at Rasputin Music, Berkeley, CA - April 16th, 2016",Hardwired…To Self-Destruct (Deluxe),2016-11-18,9,0UvXZqrjsJFBWn25AgaErD,spotify:track:0UvXZqrjsJFBWn25AgaErD,0.000147,0.284,0.914,0.00979,0.949,-5.044,0.0723,113.193,0.382,42,444093
274,"Jump In The Fire - Live at Rasputin Music, Berkeley, CA - April 16th, 2016",Hardwired…To Self-Destruct (Deluxe),2016-11-18,10,4xYPSuzqUARLxmRxUANNTu,spotify:track:4xYPSuzqUARLxmRxUANNTu,0.000129,0.429,0.944,0.00169,0.858,-5.224,0.11,85.448,0.528,29,313120
275,"For Whom The Bell Tolls - Live at Rasputin Music, Berkeley, CA - April 16th, 2016",Hardwired…To Self-Destruct (Deluxe),2016-11-18,11,6QHP1q0NHVurG65w1u88yk,spotify:track:6QHP1q0NHVurG65w1u88yk,5.13e-05,0.29,0.964,0.002,0.674,-4.599,0.0785,135.747,0.262,34,272000
276,"Creeping Death - Live at Rasputin Music, Berkeley, CA - April 16th, 2016",Hardwired…To Self-Destruct (Deluxe),2016-11-18,12,5WmMFJ6qMLMaL3sOw8CuXF,spotify:track:5WmMFJ6qMLMaL3sOw8CuXF,1.16e-05,0.3,0.985,0.00687,0.387,-4.659,0.13,113.655,0.31,32,403173
277,"Metal Militia - Live at Rasputin Music, Berkeley, CA - April 16th, 2016",Hardwired…To Self-Destruct (Deluxe),2016-11-18,13,0t4F4mVU032tdNanITXhna,spotify:track:0t4F4mVU032tdNanITXhna,5.17e-05,0.181,0.98,0.00294,0.802,-4.488,0.131,169.756,0.341,29,367480
278,"Hardwired - Live at U.S. Bank Stadium, Minneapolis, MN - August 20th, 2016",Hardwired…To Self-Destruct (Deluxe),2016-11-18,14,59pAzK4CoDd9KMSPxBhHp0,spotify:track:59pAzK4CoDd9KMSPxBhHp0,1.5e-05,0.11,0.995,0.026,0.964,-4.671,0.105,183.914,0.27,32,210145
279,Hardwired,Hardwired…To Self-Destruct (Deluxe),2016-11-18,1,08ZZqyOaZ4ntAmBY6A32qL,spotify:track:08ZZqyOaZ4ntAmBY6A32qL,1.15e-05,0.13,0.991,0.00412,0.225,-3.126,0.0604,185.364,0.505,39,191331
280,"Atlas, Rise!",Hardwired…To Self-Destruct (Deluxe),2016-11-18,2,1CvoQuE26MBLWQp9UNB8w8,spotify:track:1CvoQuE26MBLWQp9UNB8w8,3.28e-05,0.419,0.994,0.0192,0.0784,-3.191,0.0596,95.571,0.41,38,388624
281,Now That We're Dead,Hardwired…To Self-Destruct (Deluxe),2016-11-18,3,2qH3RhOkM7rua2M5PW8T8A,spotify:track:2qH3RhOkM7rua2M5PW8T8A,0.000101,0.566,0.951,0.103,0.266,-3.591,0.0464,128.304,0.345,38,419074
282,Moth Into Flame,Hardwired…To Self-Destruct (Deluxe),2016-11-18,4,6P6qJr6lXMMqAjIFFHZh9r,spotify:track:6P6qJr6lXMMqAjIFFHZh9r,3.28e-05,0.169,0.978,0.00395,0.0567,-3.37,0.0657,179.035,0.38,38,350644
283,Dream No More,Hardwired…To Self-Destruct (Deluxe),2016-11-18,5,62r9T6tJ30yaKQHntxrL0y,spotify:track:62r9T6tJ30yaKQHntxrL0y,6.31e-05,0.505,0.947,0.00429,0.0628,-3.476,0.0601,97.615,0.287,32,389597
284,Halo On Fire,Hardwired…To Self-Destruct (Deluxe),2016-11-18,6,1SABG47KTubx9SahfMrZRA,spotify:track:1SABG47KTubx9SahfMrZRA,1.31e-05,0.328,0.937,0.00327,0.0627,-3.261,0.0506,124.431,0.228,34,495016
285,Confusion,Hardwired…To Self-Destruct (Deluxe),2016-11-18,1,2tGlwYApuaa31NHzruefEZ,spotify:track:2tGlwYApuaa31NHzruefEZ,3.06e-05,0.45,0.991,0.0247,0.126,-3.532,0.0656,122.285,0.337,30,401226
286,ManUNkind,Hardwired…To Self-Destruct (Deluxe),2016-11-18,2,34o9P9UJfdBtxEY6mSYnjp,spotify:track:34o9P9UJfdBtxEY6mSYnjp,2.21e-05,0.295,0.941,0.00535,0.098,-4.167,0.0461,136.404,0.354,29,415599
287,Here Comes Revenge,Hardwired…To Self-Destruct (Deluxe),2016-11-18,3,5QfiLL8FuqY6xpHUPIVSqX,spotify:track:5QfiLL8FuqY6xpHUPIVSqX,6.38e-05,0.494,0.98,0.0822,0.136,-3.823,0.0666,131.148,0.315,30,437625
288,Am I Savage?,Hardwired…To Self-Destruct (Deluxe),2016-11-18,4,3XHM0AL05ZyLo422R3Fa4M,spotify:track:3XHM0AL05ZyLo422R3Fa4M,2.1e-05,0.295,0.944,0.000822,0.0735,-3.66,0.0519,144.03,0.236,29,389662
289,Murder One,Hardwired…To Self-Destruct (Deluxe),2016-11-18,5,5ERsNH9ccVcwpkTSfXNIv1,spotify:track:5ERsNH9ccVcwpkTSfXNIv1,2.17e-05,0.445,0.953,0.00251,0.108,-3.359,0.0408,107.222,0.351,30,345277
290,Spit Out the Bone,Hardwired…To Self-Destruct (Deluxe),2016-11-18,6,3ouyKg8HpcxmoubhUCpFlF,spotify:track:3ouyKg8HpcxmoubhUCpFlF,9.25e-06,0.157,0.987,0.0628,0.151,-3.739,0.091,167.949,0.462,36,429198
291,Lords of Summer,Hardwired…To Self-Destruct (Deluxe),2016-11-18,1,3wb7zznyd1Ue1UHv6eMUPv,spotify:track:3wb7zznyd1Ue1UHv6eMUPv,1.18e-05,0.21,0.974,0.00326,0.279,-3.91,0.0579,164.035,0.603,33,430000
292,Ronnie Rising Medley - A Light In the Black / Tarot Woman / Stargazer / Kill the King,Hardwired…To Self-Destruct (Deluxe),2016-11-18,2,1BeDcrY6BrZ3xCOlXkYYAr,spotify:track:1BeDcrY6BrZ3xCOlXkYYAr,1.13e-05,0.312,0.914,0.00108,0.0604,-5.332,0.0607,130.126,0.425,29,543146
293,When a Blind Man Cries,Hardwired…To Self-Destruct (Deluxe),2016-11-18,3,4eE0QdkPZ0vXyN9fDbCNzd,spotify:track:4eE0QdkPZ0vXyN9fDbCNzd,0.000349,0.367,0.768,0.0608,0.11,-5.798,0.0422,135.067,0.289,33,275013
294,Remember Tomorrow,Hardwired…To Self-Destruct (Deluxe),2016-11-18,4,0rriP85Dczj50b3bz8V912,spotify:track:0rriP85Dczj50b3bz8V912,6.94e-05,0.264,0.953,0.308,0.06,-3.952,0.045,104.152,0.321,30,350066
295,"Helpless - Live at Rasputin Music, Berkeley, CA - April 16th, 2016",Hardwired…To Self-Destruct (Deluxe),2016-11-18,5,3gGCLCvp1iniDou3oQX7fF,spotify:track:3gGCLCvp1iniDou3oQX7fF,1.08e-05,0.283,0.989,0.055,0.842,-3.89,0.117,142.874,0.31,22,188013
296,"Hit the Lights - Live at Rasputin Music, Berkeley, CA - April 16th, 2016",Hardwired…To Self-Destruct (Deluxe),2016-11-18,6,3wzthRN7j3xMbSoZqL5Oze,spotify:track:3wzthRN7j3xMbSoZqL5Oze,3.75e-06,0.2,0.982,0.24,0.425,-3.381,0.132,154.858,0.374,22,247000
297,"The Four Horsemen - Live at Rasputin Music, Berkeley, CA - April 16th, 2016",Hardwired…To Self-Destruct (Deluxe),2016-11-18,7,62gX0I6LuowSBMFdgSQkxl,spotify:track:62gX0I6LuowSBMFdgSQkxl,6.7e-06,0.315,0.973,0.00101,0.955,-4.387,0.0891,107.338,0.333,24,319240
298,"Ride the Lightning - Live at Rasputin Music, Berkeley, CA - April 16th, 2016",Hardwired…To Self-Destruct (Deluxe),2016-11-18,8,4dr6uMWtxJT3HgkFk9usO0,spotify:track:4dr6uMWtxJT3HgkFk9usO0,1.59e-05,0.255,0.985,0.00657,0.974,-4.574,0.113,149.345,0.288,24,416360
299,"Fade to Black - Live at Rasputin Music, Berkeley, CA - April 16th, 2016",Hardwired…To Self-Destruct (Deluxe),2016-11-18,9,1NlC4RUcqTU11CYRCQJuSQ,spotify:track:1NlC4RUcqTU11CYRCQJuSQ,0.000144,0.222,0.919,0.0106,0.945,-5.043,0.0781,156.394,0.373,27,444093
300,"Jump in the Fire - Live at Rasputin Music, Berkeley, CA - April 16th, 2016",Hardwired…To Self-Destruct (Deluxe),2016-11-18,10,3novFzen6wOB45QLjIkavx,spotify:track:3novFzen6wOB45QLjIkavx,0.000143,0.425,0.948,0.00171,0.855,-5.208,0.109,85.444,0.482,22,313120
301,"For Whom the Bell Tolls - Live at Rasputin Music, Berkeley, CA - April 16th, 2016",Hardwired…To Self-Destruct (Deluxe),2016-11-18,11,1rG3nJTZyRjklXf8VMq8cx,spotify:track:1rG3nJTZyRjklXf8VMq8cx,4.94e-05,0.288,0.966,0.0026,0.663,-4.604,0.0818,135.702,0.248,25,272000
302,"Creeping Death - Live at Rasputin Music, Berkeley, CA - April 16th, 2016",Hardwired…To Self-Destruct (Deluxe),2016-11-18,12,6bNGesDZKFasyWYS5BAWxG,spotify:track:6bNGesDZKFasyWYS5BAWxG,1.14e-05,0.3,0.986,0.00649,0.386,-4.665,0.132,113.746,0.32,23,403173
303,"Metal Militia - Live at Rasputin Music, Berkeley, CA - April 16th, 2016",Hardwired…To Self-Destruct (Deluxe),2016-11-18,13,6hDQ99tIlC1S8OC2CpIMNU,spotify:track:6hDQ99tIlC1S8OC2CpIMNU,5.06e-05,0.184,0.98,0.00333,0.801,-4.504,0.132,168.406,0.332,21,367480
304,"Hardwired - Live at U.S. Bank Stadium, Minneapolis, MN - August 20th, 2016",Hardwired…To Self-Destruct (Deluxe),2016-11-18,14,6cVHdquegEopMxjVrztawo,spotify:track:6cVHdquegEopMxjVrztawo,1.48e-05,0.113,0.995,0.00993,0.981,-4.662,0.113,184.213,0.265,23,210080
305,Hardwired,Hardwired…To Self-Destruct,2016-11-18,1,10qHfyQqzsbBDwob8nk8Ol,spotify:track:10qHfyQqzsbBDwob8nk8Ol,1.11e-05,0.128,0.991,0.00362,0.219,-3.289,0.0582,186.124,0.53,45,189347
306,"Atlas, Rise!",Hardwired…To Self-Destruct,2016-11-18,2,6fjer7Ed6ZUna1EMbwbDrN,spotify:track:6fjer7Ed6ZUna1EMbwbDrN,2.93e-05,0.416,0.994,0.0299,0.0704,-3.354,0.0609,95.205,0.434,50,388624
307,Now That We’re Dead,Hardwired…To Self-Destruct,2016-11-18,3,2NBvvx52QAjipBnXvAekfs,spotify:track:2NBvvx52QAjipBnXvAekfs,9.24e-05,0.565,0.949,0.099,0.254,-3.828,0.0464,128.303,0.331,49,419074
308,Moth Into Flame,Hardwired…To Self-Destruct,2016-11-18,4,3JjZq20Kv6UphyyirAaY9A,spotify:track:3JjZq20Kv6UphyyirAaY9A,3.64e-05,0.163,0.977,0.0052,0.0555,-3.585,0.0591,178.44,0.369,56,350644
309,Dream No More,Hardwired…To Self-Destruct,2016-11-18,5,1dzmb0UZZatm5VCD8fI8UF,spotify:track:1dzmb0UZZatm5VCD8fI8UF,6.26e-05,0.509,0.944,0.00404,0.0629,-3.698,0.0577,97.505,0.299,42,389597
310,Halo On Fire,Hardwired…To Self-Destruct,2016-11-18,6,0dcFoXAFWxx7oSIIq2mtkW,spotify:track:0dcFoXAFWxx7oSIIq2mtkW,1.43e-05,0.323,0.936,0.00437,0.0983,-3.514,0.0504,126.367,0.21,45,495016
311,Confusion,Hardwired…To Self-Destruct,2016-11-18,1,3m8zeHjUKHDVHbx5JmS2qx,spotify:track:3m8zeHjUKHDVHbx5JmS2qx,2.94e-05,0.447,0.99,0.0344,0.125,-3.752,0.0639,122.288,0.35,40,401226
312,ManUNkind,Hardwired…To Self-Destruct,2016-11-18,2,4IuzY8RNrCGPIchltRMWzz,spotify:track:4IuzY8RNrCGPIchltRMWzz,2.25e-05,0.299,0.937,0.0051,0.0977,-4.375,0.0468,136.079,0.353,37,415599
313,Here Comes Revenge,Hardwired…To Self-Destruct,2016-11-18,3,4Ixe61Sv0WlxBhDjRtEgH3,spotify:track:4Ixe61Sv0WlxBhDjRtEgH3,6.57e-05,0.496,0.98,0.122,0.118,-4.049,0.0688,131.691,0.305,40,437625
314,Am I Savage?,Hardwired…To Self-Destruct,2016-11-18,4,5EA75qDylWv25sjzyM1BOa,spotify:track:5EA75qDylWv25sjzyM1BOa,2.15e-05,0.327,0.943,0.000882,0.0738,-3.898,0.0485,144.016,0.242,38,389662
315,Murder One,Hardwired…To Self-Destruct,2016-11-18,5,1CNCFVas53ePcTa6xjMhoF,spotify:track:1CNCFVas53ePcTa6xjMhoF,2.18e-05,0.456,0.948,0.00252,0.106,-3.595,0.0406,107.516,0.34,40,345277
316,Spit Out The Bone,Hardwired…To Self-Destruct,2016-11-18,6,3eB1b4DL6O9TMOksOYg83l,spotify:track:3eB1b4DL6O9TMOksOYg83l,9.07e-06,0.154,0.987,0.0559,0.153,-3.951,0.0875,168.127,0.454,50,429198
317,Hardwired,Hardwired…To Self-Destruct,2016-11-18,1,7myke8Id4WyKFlWcRBJdIF,spotify:track:7myke8Id4WyKFlWcRBJdIF,1.15e-05,0.13,0.991,0.00412,0.225,-3.126,0.0604,185.364,0.505,56,191331
318,"Atlas, Rise!",Hardwired…To Self-Destruct,2016-11-18,2,7uSx9pDbxfFsXPyZ4pOm7H,spotify:track:7uSx9pDbxfFsXPyZ4pOm7H,3.28e-05,0.419,0.994,0.0192,0.0784,-3.191,0.0596,95.571,0.41,45,388624
319,Now That We're Dead,Hardwired…To Self-Destruct,2016-11-18,3,01LODLnhlfNphZ366BqKc0,spotify:track:01LODLnhlfNphZ366BqKc0,0.000101,0.566,0.951,0.103,0.266,-3.591,0.0464,128.304,0.345,46,419074
320,Moth Into Flame,Hardwired…To Self-Destruct,2016-11-18,4,5sEcwMeC3QDnSOWlyQyQ3E,spotify:track:5sEcwMeC3QDnSOWlyQyQ3E,3.28e-05,0.169,0.978,0.00395,0.0567,-3.37,0.0657,179.035,0.38,52,350644
321,Dream No More,Hardwired…To Self-Destruct,2016-11-18,5,1GHEFTy1XOzIuqW6MUfyHZ,spotify:track:1GHEFTy1XOzIuqW6MUfyHZ,6.31e-05,0.505,0.947,0.00429,0.0628,-3.476,0.0601,97.615,0.287,38,389597
322,Halo On Fire,Hardwired…To Self-Destruct,2016-11-18,6,38azNLH2JwH4j8zidhY3Po,spotify:track:38azNLH2JwH4j8zidhY3Po,1.31e-05,0.328,0.937,0.00327,0.0627,-3.261,0.0506,124.431,0.228,40,495016
323,Confusion,Hardwired…To Self-Destruct,2016-11-18,1,1yrpGFcLTSafPrbIpc5ov8,spotify:track:1yrpGFcLTSafPrbIpc5ov8,3.06e-05,0.45,0.991,0.0247,0.126,-3.532,0.0656,122.285,0.337,36,401226
324,ManUNkind,Hardwired…To Self-Destruct,2016-11-18,2,7FPfl1TIBufq9AIgDiiqMh,spotify:track:7FPfl1TIBufq9AIgDiiqMh,2.21e-05,0.295,0.941,0.00535,0.098,-4.167,0.0461,136.404,0.354,33,415599
325,Here Comes Revenge,Hardwired…To Self-Destruct,2016-11-18,3,6R3C89dZ2xt8EKDpgPEMFc,spotify:track:6R3C89dZ2xt8EKDpgPEMFc,6.38e-05,0.494,0.98,0.0822,0.136,-3.823,0.0666,131.148,0.315,36,437625
326,Am I Savage?,Hardwired…To Self-Destruct,2016-11-18,4,3LR0MLRmhiPpD15HDWc0uM,spotify:track:3LR0MLRmhiPpD15HDWc0uM,2.1e-05,0.295,0.944,0.000822,0.0735,-3.66,0.0519,144.03,0.236,35,389662
327,Murder One,Hardwired…To Self-Destruct,2016-11-18,5,6bavz6DVogZ45tleQJxlv0,spotify:track:6bavz6DVogZ45tleQJxlv0,2.17e-05,0.445,0.953,0.00251,0.108,-3.359,0.0408,107.222,0.351,36,345277
328,Spit Out the Bone,Hardwired…To Self-Destruct,2016-11-18,6,7MHkweinOceprzkRWIYTTc,spotify:track:7MHkweinOceprzkRWIYTTc,9.25e-06,0.157,0.987,0.0628,0.151,-3.739,0.091,167.949,0.462,46,429198
329,The Ecstasy Of Gold,Metallica Through The Never (Music From The Motion Picture),2013-01-01,1,6Cg2DwlVvb4xxrSEE35k37,spotify:track:6Cg2DwlVvb4xxrSEE35k37,0.834,0.124,0.691,0.193,0.964,-7.61,0.0483,97.395,0.151,39,121373
330,Creeping Death - Live,Metallica Through The Never (Music From The Motion Picture),2013-01-01,2,17q0rhj83YTz9KQY3d9cgw,spotify:track:17q0rhj83YTz9KQY3d9cgw,3.46e-05,0.296,0.953,0.053,0.364,-7.456,0.103,121.442,0.202,40,379013
331,For Whom The Bell Tolls - Live,Metallica Through The Never (Music From The Motion Picture),2013-01-01,3,0bp3MablDhBWiBZbIcp3AY,spotify:track:0bp3MablDhBWiBZbIcp3AY,0.000198,0.329,0.912,0.0238,0.739,-7.796,0.094,137.924,0.251,43,279506
332,Fuel - Live,Metallica Through The Never (Music From The Motion Picture),2013-01-01,4,0msDFRusep31oGvYA4WOal,spotify:track:0msDFRusep31oGvYA4WOal,3.71e-05,0.264,0.942,0.000178,0.951,-6.936,0.066,126.268,0.248,42,237426
333,Ride The Lightning - Live,Metallica Through The Never (Music From The Motion Picture),2013-01-01,5,4jxrkR3VtHzjH1RVdvvRn2,spotify:track:4jxrkR3VtHzjH1RVdvvRn2,0.000105,0.277,0.933,0.105,0.952,-8.073,0.0565,153.551,0.366,36,414306
334,One - Live,Metallica Through The Never (Music From The Motion Picture),2013-01-01,6,4clhhu8D8h2Flcrj48dZ8H,spotify:track:4clhhu8D8h2Flcrj48dZ8H,0.000586,0.355,0.91,0.295,0.877,-9.655,0.11,131.185,0.147,40,504573
335,The Memory Remains - Live,Metallica Through The Never (Music From The Motion Picture),2013-01-01,7,0a6H4khB7nEbTH91L0Tpdk,spotify:track:0a6H4khB7nEbTH91L0Tpdk,0.00422,0.289,0.887,4.09e-05,0.875,-7.15,0.0679,81.819,0.194,38,342800
336,Wherever I May Roam - Live,Metallica Through The Never (Music From The Motion Picture),2013-01-01,8,3k4fUKBy9D5OXQtfaX1fms,spotify:track:3k4fUKBy9D5OXQtfaX1fms,0.00037,0.318,0.921,0.00282,0.924,-5.793,0.0546,145.103,0.239,38,378280
337,Cyanide - Live,Metallica Through The Never (Music From The Motion Picture),2013-01-01,9,4hy9NhrFfpIXGUzD9XxXDd,spotify:track:4hy9NhrFfpIXGUzD9XxXDd,6.93e-05,0.295,0.933,0.0155,0.938,-6.966,0.0598,140.476,0.248,34,421426
338,...And Justice For All - Live,Metallica Through The Never (Music From The Motion Picture),2013-01-01,10,54VZWrJKwSbOqrnAA50JCm,spotify:track:54VZWrJKwSbOqrnAA50JCm,4.88e-05,0.368,0.898,0.0931,0.956,-7.376,0.0397,95.023,0.308,35,557733
339,Master Of Puppets - Live,Metallica Through The Never (Music From The Motion Picture),2013-01-01,11,6C2Pz56gT0JzsqR84dDv91,spotify:track:6C2Pz56gT0JzsqR84dDv91,4.95e-05,0.326,0.947,0.0174,0.965,-7.177,0.0612,116.188,0.283,45,505360
340,Battery - Live,Metallica Through The Never (Music From The Motion Picture),2013-01-01,12,0kBGwUKT6tsNH1kWFOHSuL,spotify:track:0kBGwUKT6tsNH1kWFOHSuL,0.000157,0.341,0.982,0.00246,0.412,-6.925,0.126,101.51,0.0833,35,313586
341,Nothing Else Matters - Live,Metallica Through The Never (Music From The Motion Picture),2013-01-01,13,7AvGSilZhdhf8VC18Wecrd,spotify:track:7AvGSilZhdhf8VC18Wecrd,0.0723,0.265,0.658,0.00113,0.659,-6.855,0.0314,163.236,0.06,39,441960
342,Enter Sandman - Live,Metallica Through The Never (Music From The Motion Picture),2013-01-01,14,4yiY6Yn3tAS65clsUBoxf9,spotify:track:4yiY6Yn3tAS65clsUBoxf9,0.00265,0.323,0.914,0.000381,0.953,-7.349,0.0891,139.058,0.185,39,381666
